"","HIGHER_1","HIGHER_2","extinctOrder.","order","suborder","family","genus","maxAll","minAll","midAll","intLength"
"242","Euarchontoglires","Placentalia",0,"Primates","","Palaechthonidae","Phoxomylus",62.1,61.7,61.9,0.399999999999999
"243","Euarchontoglires","Placentalia",0,"Primates","","Picrodontidae","Zanycteris",60.79,57.7,59.245,3.09
"244","Euarchontoglires","Placentalia",0,"Primates","","Plesiadapidae","Nannodectes",62.1,57.7,59.9,4.4
"245","Euarchontoglires","Placentalia",1,"Anagalida","","Anagalidae","Hsiuannania",61.7,55.8,58.75,5.90000000000001
"246","Euarchontoglires","Placentalia",1,"Arctostylopida","","Arctostylopidae","Bothriostylops",61.7,55.8,58.75,5.90000000000001
"247","Euarchontoglires","Placentalia",1,"Arctostylopida","","Arctostylopidae","Palaeostylops",61.7,55.8,58.75,5.90000000000001
"248","Euarchontoglires","Placentalia",1,"Arctostylopida","","Arctostylopidae","Wanostylops",61.7,55.8,58.75,5.90000000000001
"249","Euarchontoglires","Placentalia",0,"Primates","","Carpolestidae","Carpolestes",59.99,55.85,57.92,4.14
"250","Euarchontoglires","Placentalia",1,"","","Petrolemuridae","Petrolemur",61.7,55.8,58.75,5.90000000000001
"251","Euarchontoglires","Placentalia",1,"Anagalida","","Pseudictopidae","Haltictops",61.7,55.8,58.75,5.90000000000001
"252","Euarchontoglires","Placentalia",0,"Primates","","Micromomyidae","Dryomomys",57.39,55.85,56.62,1.54
"253","Euarchontoglires","Placentalia",0,"Primates","","Paromomyidae","Dillerlemur",61.7,50.3,56,11.4
"254","Euarchontoglires","Placentalia",0,"Primates","","Microsyopidae","Arctodontomys",58.89,56.96,57.925,1.93
"255","Euarchontoglires","Placentalia",0,"Primates","","Plesiadapidae","Chiromyoides",60.79,56.5,58.645,4.29
"256","Euarchontoglires","Placentalia",0,"Primates","","Plesiadapidae","Plesiadapis",62.1,55.85,58.975,6.25
"257","Euarchontoglires","Placentalia",0,"Primates","","Paromomyidae","Phenacolemur",59.99,55.85,57.92,4.14
"258","Euarchontoglires","Placentalia",0,"Primates","","Saxonellidae","Saxonella",60.79,60,60.395,0.789999999999999
"259","Euarchontoglires","Placentalia",1,"","","Adapisoriculidae","Adapisoriculus",59.2,56,57.6,3.2
"260","Euarchontoglires","Placentalia",0,"Primates","","Toliapinidae","Sarnacius",59.2,56,57.6,3.2
"261","Euarchontoglires","Placentalia",0,"Primates","","","Altiatlasius",59.2,56,57.6,3.2
"262","Euarchontoglires","Placentalia",1,"","","Adapisoriculidae","Remiculus",59.2,48.6,53.9,10.6
"263","Euarchontoglires","Placentalia",0,"Primates","","","Berruvius",59.2,48.6,53.9,10.6
"264","Euarchontoglires","Placentalia",1,"","","Adapisoriculidae","Garatherium",59.2,47.8,53.5,11.4
"265","Euarchontoglires","Placentalia",0,"Primates","","Plesiadapidae","Platychoerops",59.2,47.8,53.5,11.4
"266","Euarchontoglires","Placentalia",0,"Primates","","Notharctidae","Cantius",59.2,40.4,49.8,18.8
"267","Euarchontoglires","Placentalia",0,"Rodentia","","Alagomyidae","Neimengomys",58.7,55.8,57.25,2.90000000000001
"268","Euarchontoglires","Placentalia",0,"Rodentia","","Alagomyidae","Tribosphenomys",58.7,55.8,57.25,2.90000000000001
"269","Euarchontoglires","Placentalia",1,"Arctostylopida","","Arctostylopidae","Allostylops",58.7,55.8,57.25,2.90000000000001
"270","Euarchontoglires","Placentalia",1,"Arctostylopida","","Arctostylopidae","Arctostylops",56.95,55.85,56.4,1.1
"271","Euarchontoglires","Placentalia",1,"Arctostylopida","","Arctostylopidae","Asiostylops",58.7,55.8,57.25,2.90000000000001
"272","Euarchontoglires","Placentalia",1,"Arctostylopida","","Arctostylopidae","Kazachostylops",58.7,55.8,57.25,2.90000000000001
"273","Euarchontoglires","Placentalia",0,"Primates","","Carpolestidae","Subengius",58.7,55.8,57.25,2.90000000000001
"274","Euarchontoglires","Placentalia",0,"Rodentia","","Chapattimyidae","Kazygurtia",58.7,55.8,57.25,2.90000000000001
"275","Euarchontoglires","Placentalia",0,"Glires","","Eurymylidae","Eurymylus",58.7,55.8,57.25,2.90000000000001
"276","Euarchontoglires","Placentalia",0,"Glires","","Eurymylidae","Taizimylus",58.7,55.8,57.25,2.90000000000001
"277","Euarchontoglires","Placentalia",1,"Mixodontia","","Mimolagidae","Amar",58.7,55.8,57.25,2.90000000000001
"278","Euarchontoglires","Placentalia",0,"Rodentia","","Paramyidae","Asiaparamys",58.7,55.8,57.25,2.90000000000001
"279","Euarchontoglires","Placentalia",1,"Mixodontia","","Rhombomylidae","Hanomys",58.7,55.8,57.25,2.90000000000001
"280","Euarchontoglires","Placentalia",1,"Anagalida","","","Pseudictops",58.7,55.8,57.25,2.90000000000001
"281","Euarchontoglires","Placentalia",0,"Dermoptera","","","Worlandia",56.95,56.5,56.725,0.450000000000003
"282","Euarchontoglires","Placentalia",0,"Glires","","","Palaeomylus",58.7,55.8,57.25,2.90000000000001
"283","Euarchontoglires","Placentalia",0,"Glires","","","Sinomylus",58.7,55.8,57.25,2.90000000000001
"284","Euarchontoglires","Placentalia",1,"Arctostylopida","","Arctostylopidae","Anatolostylops",58.7,48.6,53.65,10.1
"285","Euarchontoglires","Placentalia",0,"Primates","","Microsyopidae","Niptomomys",56.95,56.5,56.725,0.450000000000003
"286","Euarchontoglires","Placentalia",0,"Dermoptera","","","Plagiomene",56.49,55.85,56.17,0.640000000000001
"287","Euarchontoglires","Placentalia",0,"Glires","","","Eomylus",58.7,48.6,53.65,10.1
"288","Euarchontoglires","Placentalia",1,"Mixodontia","","Mimolagidae","Gomphos",58.7,37.2,47.95,21.5
"289","Euarchontoglires","Placentalia",0,"Rodentia","","Ischyromyidae","Microparamys",56.95,56.5,56.725,0.450000000000003
"290","Euarchontoglires","Placentalia",0,"Primates","","Paromomyidae","Acidomomys",56.95,56.5,56.725,0.450000000000003
"291","Euarchontoglires","Placentalia",0,"Rodentia","","Ischyromyidae","Acritoparamys",57.39,55.85,56.62,1.54
"292","Euarchontoglires","Placentalia",0,"Rodentia","","Ischyromyidae","Paramys",57.39,55.85,56.62,1.54
"293","Euarchontoglires","Placentalia",1,"","","Adapisoriculidae","Indolestes",56,47.8,51.9,8.2
"294","Euarchontoglires","Placentalia",0,"Primates","","Adapidae","Pelycodus",56,47.8,51.9,8.2
"295","Euarchontoglires","Placentalia",0,"Rodentia","","Chapattimyidae","Khodzhentia",56,47.8,51.9,8.2
"296","Euarchontoglires","Placentalia",0,"Rodentia","","Ischyromyidae","Euromys",56,47.8,51.9,8.2
"297","Euarchontoglires","Placentalia",0,"Rodentia","","Ischyromyidae","Sparnacomys",56,47.8,51.9,8.2
"298","Euarchontoglires","Placentalia",1,"Mixodontia","","Mimolagidae","Anatolimys",56,47.8,51.9,8.2
"299","Euarchontoglires","Placentalia",0,"Primates","","Notharctidae","Asiadapis",56,47.8,51.9,8.2
"300","Euarchontoglires","Placentalia",0,"Primates","","Notharctidae","Marcgodinotius",56,47.8,51.9,8.2
"301","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Indusomys",56,47.8,51.9,8.2
"302","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Melaneremia",56,47.8,51.9,8.2
"303","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Teilhardina",56,47.8,51.9,8.2
"304","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Vastanomys",56,47.8,51.9,8.2
"305","Euarchontoglires","Placentalia",0,"Primates","","Paromomyidae","Arcius",56,47.8,51.9,8.2
"306","Euarchontoglires","Placentalia",0,"Lagomorpha","","Strenulagidae","Aktashmys",56,47.8,51.9,8.2
"307","Euarchontoglires","Placentalia",0,"Primates","","Toliapinidae","Avenius",56,47.8,51.9,8.2
"308","Euarchontoglires","Placentalia",0,"Primates","","Toliapinidae","Toliapina",56,47.8,51.9,8.2
"309","Euarchontoglires","Placentalia",0,"Primates","","","Sulaimanius",56,47.8,51.9,8.2
"310","Euarchontoglires","Placentalia",0,"Rodentia","","","Alaymys",56,47.8,51.9,8.2
"311","Euarchontoglires","Placentalia",0,"Rodentia","","","Pseudoparamys",56,47.8,51.9,8.2
"312","Euarchontoglires","Placentalia",0,"Primates","","Azibiidae","Algeripithecus",56,41.3,48.65,14.7
"313","Euarchontoglires","Placentalia",0,"Primates","","Azibiidae","Azibius",56,41.3,48.65,14.7
"314","Euarchontoglires","Placentalia",0,"Primates","","Djebelemuridae","Djebelemur",56,41.3,48.65,14.7
"315","Euarchontoglires","Placentalia",0,"Primates","","Notharctidae","Panobius",56,41.3,48.65,14.7
"316","Euarchontoglires","Placentalia",0,"Primates","","Notharctidae","Rouzilemur",56,41.3,48.65,14.7
"317","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Kohatius",56,41.3,48.65,14.7
"318","Euarchontoglires","Placentalia",0,"Rodentia","","Zegdoumyidae","Glibemys",56,41.3,48.65,14.7
"319","Euarchontoglires","Placentalia",0,"Rodentia","","Zegdoumyidae","Lazibemys",56,41.3,48.65,14.7
"320","Euarchontoglires","Placentalia",0,"Rodentia","","Gliridae","Eogliravus",56,40.4,48.2,15.6
"321","Euarchontoglires","Placentalia",0,"Rodentia","","Ischyromyidae","Meldimys",56,40.4,48.2,15.6
"322","Euarchontoglires","Placentalia",0,"Primates","","Notharctidae","Agerinia",56,40.4,48.2,15.6
"323","Euarchontoglires","Placentalia",0,"Primates","","Notharctidae","Europolemur",56,40.4,48.2,15.6
"324","Euarchontoglires","Placentalia",0,"Rodentia","","Ischyromyidae","Ailuravus",56,38,47,18
"325","Euarchontoglires","Placentalia",0,"Primates","","Notharctidae","Periconodon",56,38,47,18
"326","Euarchontoglires","Placentalia",0,"Rodentia","","Ischyromyidae","Pantrogna",56,37.2,46.6,18.8
"327","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Nannopithex",56,37.2,46.6,18.8
"328","Euarchontoglires","Placentalia",0,"Rodentia","","Zegdoumyidae","Glibia",56,37.2,46.6,18.8
"329","Euarchontoglires","Placentalia",0,"Rodentia","","Zegdoumyidae","Zegdoumys",56,37.2,46.6,18.8
"330","Euarchontoglires","Placentalia",0,"Rodentia","","","Petrokozlovia",56,37.2,46.6,18.8
"331","Euarchontoglires","Placentalia",0,"Rodentia","","Cylindrodontidae","Pareumys",56,33.9,44.95,22.1
"332","Euarchontoglires","Placentalia",0,"Rodentia","","Eomyidae","Metanoiamys",56,33.9,44.95,22.1
"333","Euarchontoglires","Placentalia",0,"Rodentia","","Phenacodontidae","Griphomys",56,33.9,44.95,22.1
"334","Euarchontoglires","Placentalia",0,"Rodentia","","Simimyidae","Simimys",56,33.9,44.95,22.1
"335","Euarchontoglires","Placentalia",0,"Rodentia","","","Advenimus",56,33.9,44.95,22.1
"336","Euarchontoglires","Placentalia",0,"Rodentia","","","Saykanomys",56,33.9,44.95,22.1
"337","Euarchontoglires","Placentalia",0,"Lagomorpha","","Leporidae","Gobiolagus",56,28.4,42.2,27.6
"338","Euarchontoglires","Placentalia",0,"Rodentia","","Cylindrodontidae","Dawsonomys",55.8,50.3,53.05,5.5
"339","Euarchontoglires","Placentalia",0,"Rodentia","","Ischyromyidae","Notoparamys",55.8,50.3,53.05,5.5
"340","Euarchontoglires","Placentalia",0,"Rodentia","","Ischyromyidae","Strathcona",55.8,50.3,53.05,5.5
"341","Euarchontoglires","Placentalia",0,"Primates","","Micromomyidae","Chalicomomys",55.8,50.3,53.05,5.5
"342","Euarchontoglires","Placentalia",0,"Primates","","Microsyopidae","Choctawius",55.8,50.3,53.05,5.5
"343","Euarchontoglires","Placentalia",0,"Primates","","Notharctidae","Copelemur",55.8,50.3,53.05,5.5
"344","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Chlororhysis",55.8,50.3,53.05,5.5
"345","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Loveina",55.8,50.3,53.05,5.5
"346","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Steinius",55.8,50.3,53.05,5.5
"347","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Tatmanius",55.8,50.3,53.05,5.5
"348","Euarchontoglires","Placentalia",0,"Primates","","Paromomyidae","Pulverflumen",55.8,50.3,53.05,5.5
"349","Euarchontoglires","Placentalia",0,"Dermoptera","","Plagiomenidae","Ellesmene",55.8,50.3,53.05,5.5
"350","Euarchontoglires","Placentalia",0,"Rodentia","","Alagomyidae","Alagomys",57.39,56.96,57.175,0.43
"351","Euarchontoglires","Placentalia",0,"Rodentia","","Archetypomyidae","Archetypomys",55.8,48.6,52.2,7.2
"352","Euarchontoglires","Placentalia",0,"Primates","","Archicebidae","Archicebus",55.8,48.6,52.2,7.2
"353","Euarchontoglires","Placentalia",1,"Arctostylopida","","Arctostylopidae","Migrostylops",55.8,48.6,52.2,7.2
"354","Euarchontoglires","Placentalia",1,"Arctostylopida","","Arctostylopidae","Stenostylops",55.8,48.6,52.2,7.2
"355","Euarchontoglires","Placentalia",1,"Anagalida","","Astigalidae","Yupingale",55.8,48.6,52.2,7.2
"356","Euarchontoglires","Placentalia",0,"Primates","","Carpolestidae","Carpocristes",59.99,57.7,58.845,2.29
"357","Euarchontoglires","Placentalia",0,"Primates","","Carpolestidae","Chronolestes",55.8,48.6,52.2,7.2
"358","Euarchontoglires","Placentalia",0,"Rodentia","","Chapattimyidae","Subathumys",55.8,48.6,52.2,7.2
"359","Euarchontoglires","Placentalia",0,"Rodentia","","Cylindrodontidae","Tuscahomys",55.8,48.6,52.2,7.2
"360","Euarchontoglires","Placentalia",1,"Mixodontia","","Decipomyidae","Decipomys",55.8,48.6,52.2,7.2
"361","Euarchontoglires","Placentalia",0,"Glires","","Eurymylidae","Rhombomylus",55.8,48.6,52.2,7.2
"362","Euarchontoglires","Placentalia",0,"Primates","","Micromomyidae","Tinimomys",57.39,56.5,56.945,0.890000000000001
"363","Euarchontoglires","Placentalia",0,"Primates","","Microsyopidae","Nanomomys",55.8,48.6,52.2,7.2
"364","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Baataromomys",55.8,48.6,52.2,7.2
"365","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Tetonius",55.8,48.6,52.2,7.2
"366","Euarchontoglires","Placentalia",0,"Rodentia","","Paramyidae","Corbarimys",55.8,48.6,52.2,7.2
"367","Euarchontoglires","Placentalia",0,"Primates","","Paromomyidae","Dianomomys",55.8,48.6,52.2,7.2
"368","Euarchontoglires","Placentalia",0,"Primates","","Paromomyidae","Simpsonlemur",55.8,48.6,52.2,7.2
"369","Euarchontoglires","Placentalia",0,"Primates","","Plesiadapidae","Asioplesiadapis",55.8,48.6,52.2,7.2
"370","Euarchontoglires","Placentalia",0,"Primates","","Plesiadapidae","Jattadectes",55.8,48.6,52.2,7.2
"371","Euarchontoglires","Placentalia",1,"Anagalida","","Pseudictopidae","Suyinia",55.8,48.6,52.2,7.2
"372","Euarchontoglires","Placentalia",0,"Rodentia","","Tamquammyidae","Adolomys",55.8,48.6,52.2,7.2
"373","Euarchontoglires","Placentalia",0,"Rodentia","","Tamquammyidae","Bumbanomys",55.8,48.6,52.2,7.2
"374","Euarchontoglires","Placentalia",0,"Rodentia","","Tamquammyidae","Kharomys",55.8,48.6,52.2,7.2
"375","Euarchontoglires","Placentalia",0,"Rodentia","","Tamquammyidae","Orogomys",55.8,48.6,52.2,7.2
"376","Euarchontoglires","Placentalia",0,"Rodentia","","Tamquammyidae","Sharomys",55.8,48.6,52.2,7.2
"377","Euarchontoglires","Placentalia",0,"Rodentia","","Tamquammyidae","Tsagamys",55.8,48.6,52.2,7.2
"378","Euarchontoglires","Placentalia",0,"Rodentia","","Tamquammyidae","Tsagankhushumys",55.8,48.6,52.2,7.2
"379","Euarchontoglires","Placentalia",0,"Rodentia","","Tamquammyidae","Ulanomys",55.8,48.6,52.2,7.2
"380","Euarchontoglires","Placentalia",0,"Lagomorpha","","","Dawsonolagus",55.8,48.6,52.2,7.2
"381","Euarchontoglires","Placentalia",0,"Primates","","","Altanius",55.8,48.6,52.2,7.2
"382","Euarchontoglires","Placentalia",0,"Primates","","","Donrussellia",55.8,48.6,52.2,7.2
"383","Euarchontoglires","Placentalia",0,"Rodentia","","","Bandaomys",55.8,48.6,52.2,7.2
"384","Euarchontoglires","Placentalia",0,"Rodentia","","","Chenomys",55.8,48.6,52.2,7.2
"385","Euarchontoglires","Placentalia",0,"Rodentia","","","Erlianomys",55.8,48.6,52.2,7.2
"386","Euarchontoglires","Placentalia",0,"Rodentia","","","Exmus",55.8,48.6,52.2,7.2
"387","Euarchontoglires","Placentalia",0,"Rodentia","","","Hannanomys",55.8,48.6,52.2,7.2
"388","Euarchontoglires","Placentalia",0,"Rodentia","","","Hohomys",55.8,48.6,52.2,7.2
"389","Euarchontoglires","Placentalia",0,"Rodentia","","","Ivanantonia",55.8,48.6,52.2,7.2
"390","Euarchontoglires","Placentalia",0,"Rodentia","","","Yuanomys",55.8,48.6,52.2,7.2
"391","Euarchontoglires","Placentalia",0,"Rodentia","","Ischyromyidae","Lophiparamys",55.8,46.2,51,9.59999999999999
"392","Euarchontoglires","Placentalia",0,"Rodentia","","Ischyromyidae","Mattimys",55.8,46.2,51,9.59999999999999
"393","Euarchontoglires","Placentalia",0,"Primates","","Microsyopidae","Megadelphus",55.8,46.2,51,9.59999999999999
"394","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Absarokius",55.8,46.2,51,9.59999999999999
"395","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Anemorhysis",55.8,46.2,51,9.59999999999999
"396","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Artimonius",55.8,46.2,51,9.59999999999999
"397","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Shoshonius",55.8,46.2,51,9.59999999999999
"398","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Strigorhysis",55.8,46.2,51,9.59999999999999
"399","Euarchontoglires","Placentalia",0,"Rodentia","","Sciuravidae","Knightomys",55.8,46.2,51,9.59999999999999
"400","Euarchontoglires","Placentalia",0,"Rodentia","","Ischyromyidae","Masillamys",55.8,40.4,48.1,15.4
"401","Euarchontoglires","Placentalia",0,"Rodentia","","Ischyromyidae","Thisbemys",55.8,40.4,48.1,15.4
"402","Euarchontoglires","Placentalia",0,"Primates","","Microsyopidae","Microsyops",59.99,55.85,57.92,4.14
"403","Euarchontoglires","Placentalia",0,"Primates","","Notharctidae","Notharctus",55.8,40.4,48.1,15.4
"404","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Hemiacodon",55.8,40.4,48.1,15.4
"405","Euarchontoglires","Placentalia",0,"Primates","","Picromomyidae","Alveojunctus",55.8,40.4,48.1,15.4
"406","Euarchontoglires","Placentalia",0,"Rodentia","","Reithroparamyidae","Reithroparamys",56.95,55.85,56.4,1.1
"407","Euarchontoglires","Placentalia",0,"Rodentia","","Sciuravidae","Pauromys",55.8,40.4,48.1,15.4
"408","Euarchontoglires","Placentalia",0,"Primates","","","Pronycticebus",55.8,40.4,48.1,15.4
"409","Euarchontoglires","Placentalia",0,"Rodentia","","Chapattimyidae","Birbalomys",55.8,37.2,46.5,18.6
"410","Euarchontoglires","Placentalia",0,"Primates","","Microsyopidae","Uintasorex",55.8,37.2,46.5,18.6
"411","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Trogolemur",55.8,37.2,46.5,18.6
"412","Euarchontoglires","Placentalia",0,"Rodentia","","Paramyidae","Asiomys",55.8,37.2,46.5,18.6
"413","Euarchontoglires","Placentalia",0,"Rodentia","","Paramyidae","Franimys",56.95,56.5,56.725,0.450000000000003
"414","Euarchontoglires","Placentalia",0,"Rodentia","","","Euboromys",55.8,37.2,46.5,18.6
"415","Euarchontoglires","Placentalia",0,"Rodentia","","","Simplicimys",55.8,37.2,46.5,18.6
"416","Euarchontoglires","Placentalia",0,"Rodentia","","","Tamquammys",55.8,37.2,46.5,18.6
"417","Euarchontoglires","Placentalia",0,"Rodentia","","Ischyromyidae","Mytonomys",55.8,33.9,44.85,21.9
"418","Euarchontoglires","Placentalia",0,"Rodentia","","Sciuravidae","Sciuravus",55.8,33.9,44.85,21.9
"419","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Pseudoloris",55.8,28.4,42.1,27.4
"420","Euarchontoglires","Placentalia",0,"Rodentia","","Armintomyidae","Armintomys",50.3,46.2,48.25,4.09999999999999
"421","Euarchontoglires","Placentalia",0,"Primates","","Notharctidae","Smilodectes",50.3,46.2,48.25,4.09999999999999
"422","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Ageitodendron",50.3,46.2,48.25,4.09999999999999
"423","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Anaptomorphus",50.3,46.2,48.25,4.09999999999999
"424","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Aycrossia",50.3,46.2,48.25,4.09999999999999
"425","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Gazinius",50.3,46.2,48.25,4.09999999999999
"426","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Sphacorhysis",50.3,46.2,48.25,4.09999999999999
"427","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Uintanius",50.3,46.2,48.25,4.09999999999999
"428","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Utahia",50.3,46.2,48.25,4.09999999999999
"429","Euarchontoglires","Placentalia",0,"Primates","","Omomyidae","Wyomomys",50.3,46.2,48.25,4.09999999999999
"430","Euarchontoglires","Placentalia",0,"Primates","","Paromomyidae","Elwynella",50.3,46.2,48.25,4.09999999999999
"431","Euarchontoglires","Placentalia",0,"Rodentia","","Plesiadapidae","Elymys",50.3,46.2,48.25,4.09999999999999
"432","Euarchontoglires","Placentalia",0,"Rodentia","","Sciuravidae","Taxymys",50.3,46.2,48.25,4.09999999999999
"433","Euarchontoglires","Placentalia",0,"Rodentia","","Sciuravidae","Tillomys",50.3,46.2,48.25,4.09999999999999
"434","Euarchontoglires","Placentalia",0,"Rodentia","","Cylindrodontidae","Mysops",50.3,40.4,45.35,9.9
"435","Euarchontoglires","Placentalia",0,"Rodentia","","Miacidae","Floresomys",50.3,40.4,45.35,9.9
"436","Euarchontoglires","Placentalia",0,"Rodentia","","Palaeotheriidae","Marfilomys",50.3,40.4,45.35,9.9
"437","Euarchontoglires","Placentalia",0,"Rodentia","","Sciuravidae","Guanajuatomys",50.3,40.4,45.35,9.9
